,name,price,cluster_group
881,Microsoft Surface Pro 7 2019 Platinum i5 8GB 128GB,7963,0.0
882,ASUS VivoBook 15 K513EA-BQ376T,8797,0.0
883,Lenovo Legion 5 15IMH05H,9711,0.0
884,MSI GF65 10SDR 810NE Thin,9996,0.0
885,ASUS ZenBook 13,10953,0.0
886,Acer TravelMate P6 TMP614-51TG-G2-7317,11244,0.0
887,Lenovo Legion 5P 15IMH05H,11708,0.0
888,Microsoft Surface Laptop 3,11772,0.0
889,Microsoft MS Srfc Pro 7+ LTE i5/8/256 Plt DK/FI/NO,12484,0.0
890,Microsoft Surface Pro i5 8GB 256GB,13091,0.0
891,ASUS ROG Zephyrus G14,13097,0.0
892,Acer Nitro 5 AN517-54-720N - IPS 165 Hz & RTX3070,14299,0.0
893,Acer Nitro 5 AN517-41-R31N,15099,0.0
894,Acer Nitro 5 AN515-45-R99W,16499,1.0
895,Acer Predator Helios 300 PH317-55-7743 - IPS 360 Hz & RTX3070,16499,1.0
896,ASUS ROG Zephyrus M15 GU502LW-HC036R,19257,1.0
897,Dell XPS 17 9700,21988,1.0
898,Microsoft Surface Book 3,32574,2.0
899,HP Chromebook x360 11 G3,3480,0.0
900,Lenovo IdeaPad Flex 5 CB 13IML05,4314,0.0
901,Lenovo IdeaPad Flex 5 14ARE05,4599,0.0
902,ASUS VivoBook 14,4935,0.0
903,Lenovo IdeaPad 5 14ALC05,5456,0.0
904,Lenovo IdeaPad 5 14ITL05,5640,0.0
905,Lenovo IdeaPad Flex 5 14ITL05 - Intel Core i5 & 512GB SSD,6136,0.0
906,Lenovo IdeaPad 5 15ALC05 82LN,6560,0.0
907,ASUS ZenBook UX410UA-GV354R,6768,0.0
908,Acer Swift 5 SF514-54-58X3 i5-1035G1 16GB 1TB,7999,0.0
909,Acer Predator Helios 300 315-51-72HT,9323,0.0
910,Microsoft Surface Pro 7 2019 Platinum i5 8GB 256GB,10302,0.0
911,MSI GF65 10SER-809NE Thin,10725,0.0
912,Microsoft Surface Laptop 3,11723,0.0
913,Acer Predator Triton 300 PT315-53-79DD - IPS 144 Hz & RTX3060,11999,0.0
914,Microsoft Surface Laptop 3 Black Ryzen 5 8GB 256GB,12600,0.0
915,Razer Book 13,16995,1.0
916,Apple MacBook Pro,17413,1.0
917,HP EliteBook 855 G8,17788,1.0
918,Lenovo ThinkPad X1 Extreme Gen 3,18686,1.0
919,Microsoft Surface Book 3,20216,1.0
920,Lenovo ThinkPad P17 Gen 1,36002,2.0
921,HP ProBook 440 G4,4034,0.0
922,Microsoft Surface Go 2 M3 4GB 64GB,4335,0.0
923,ASUS VivoBook 14,4935,0.0
924,Microsoft Surface Laptop Go,5221,0.0
925,HP *DEMO* 340S G7,5621,0.0
926,Lenovo IdeaPad Gaming 3-15IMH,6737,0.0
927,ASUS ZenBook UX410UA-GV354R,6768,0.0
928,Lenovo ThinkPad T480s / Refurbished,6832,0.0
929,ASUS VivoBook 15,7905,0.0
930,Fujitsu LIFEBOOK E5510,8803,0.0
931,ASUS ZenBook 14,8999,0.0
932,ASUS ROG Strix G15,9545,0.0
933,Acer Swift 3 SF313-53-790B - Intel Core i7 & 16 GB RAM,9800,0.0
934,Microsoft Surface Pro X,10854,0.0
935,Microsoft Surface Laptop 3 Platinum i7 16GB 256GB,12205,0.0
936,MSI Prestige 14 A10SC-093NE,12849,0.0
937,Microsoft Surface Book 3,12975,0.0
938,ASUS ROG Strix G17,15155,0.0
939,ASUS ROG Zephyrus G14,15545,0.0
940,HP ZBook Firefly 15 G8 Mobile Workstation,15618,0.0
941,HP EliteBook 855 G8,15738,0.0
942,ASUS ROG Strix G15 G512LV-HN315T,15924,0.0
943,Lenovo ThinkPad X1 Carbon Gen 9,16218,0.0
944,Fujitsu CELSIUS H7510,24926,1.0
945,ASUS Chromebook C204MA GJ0204,2522,0.0
946,Acer Chromebook Spin 11 R751TN-C9KF,2658,0.0
947,Acer Chromebook Spin 11 R751TN-C63W,2945,0.0
948,Acer Chromebook Spin 514,4321,0.0
949,HP 240 G8,5610,0.0
950,ASUS ExpertBook P5 P5440FA-BM0740R,6033,0.0
951,Microsoft Surface Go 2,6498,0.0
952,Acer Aspire 5 A515-44-R1RQ,6510,0.0
953,HP ProBook 445 G8,6902,0.0
954,Fujitsu LIFEBOOK E5510,7542,0.0
955,Acer Swift 3 SF313-52-5439 - 16 GB RAM & 512 GB SSD,7666,0.0
956,Acer Nitro 5 AN515-44-R84F,8292,0.0
957,HP ProBook 650 G8,10250,0.0
958,"GIGABYTE AORUS 15.6"" - FHD 240Hz with RTX 3060P",12366,0.0
959,Microsoft Surface Pro 7 2019 Platinum i5 16GB 256GB,12589,0.0
960,HP EliteBook 855 G8,14545,0.0
961,"Microsoft Surface Book 3 13.5"" I5/8/256",14732,0.0
962,ASUS ROG Zephyrus G14 GA401IV-HE004R,15899,0.0
963,Microsoft MS Srfc Pro 7+ i7/16/512 Plt DK/FI/NO/PT,16298,0.0
964,MSI WE62 7RJ 2018NE,17488,1.0
965,"Microsoft SURFACE BOOK 3 13.5"" I7/16/256/GTX1660T",20905,1.0
966,Microsoft Surface Book 3,25144,1.0
967,Lenovo ThinkPad P17 Gen 1,47224,4.0
968,Acer Aspire 5 A515-56-52SM,5699,0.0
969,MSI Modern 15 A10M-075NE,6264,0.0
970,Lenovo ThinkPad E14 (English Keyboard),6439,0.0
971,Acer Chromebook Spin 13 CP713-1WN-C4TJ,6513,0.0
972,Microsoft Surface Laptop Go,6533,0.0
973,Lenovo 500e Chromebook,6597,0.0
974,Acer Spin 3 SP314-54N-542L,7035,0.0
975,Lenovo ThinkPad E15 (English Keyboard),7418,0.0
976,Fujitsu LIFEBOOK E5410,7542,0.0
977,Fujitsu LIFEBOOK U7310,8036,0.0
978,MSI Bravo 17 A4DDR-056NE,9011,0.0
979,Acer Swift 3 SF313-52-7521 - 16 GB RAM & 1 TB SSD,9735,0.0
980,MSI GL73 8SC-004NE,10694,0.0
981,HP Elite c1030 Chromebook Enterprise,12526,0.0
982,Lenovo Yoga S940-14IWL,12607,0.0
983,Fujitsu LIFEBOOK U7410,15929,0.0
984,HP ZBook Firefly 14 G8 Mobile Workstation,18103,1.0
985,Lenovo Legion 7 15IMH05,19710,1.0
986,Fujitsu CELSIUS H7510,19949,1.0
987,Microsoft Surface Book 3,20999,1.0
988,HP ZBook 15 G5 Mobile Workstation,23923,1.0
989,Microsoft Surface Book,25161,1.0
990,Acer Chromebook Spin 511 R752T-C6MW,2548,0.0
991,ASUS Chromebook C204MA BU0205,2756,0.0
992,Acer ConceptD 7 Pro CN715-72P-74VS,30521,2.0
993,Lenovo 10e Chromebook Tablet,3136,0.0
994,Lenovo ThinkPad P15 Gen 1,34748,2.0
995,Dell Vostro 3400,5600,0.0
996,Lenovo ThinkPad E14 (English Keyboard),6239,0.0
997,Fujitsu Stylistic Q5010,6383,0.0
998,Acer Aspire 7 A715-42G-R8PL,6799,0.0
999,ASUS ExpertBook P2451FA-EB0091R,6994,0.0
1000,HP ProBook x360 435 G7,8732,0.0
1001,Acer Nitro 5 AN515-44-R8AR,8862,0.0
1002,Fujitsu LIFEBOOK E5510,8940,0.0
1003,Lenovo ThinkPad L14 Gen 1 (English Keyboard),9435,0.0
1004,Microsoft Surface Pro X,9487,0.0
1005,HP ProBook 630 G8,10499,0.0
1006,Microsoft Surface Laptop 3,11189,0.0
1007,Dell Latitude 7210 2-in-1,12059,0.0
1008,HP ProBook 640 G8,12695,0.0
1009,Microsoft Surface Pro X,12804,0.0
1010,Fujitsu LIFEBOOK U7410,12969,0.0
1011,"MSI - 15.6"" - Core i7 10750H - 16 GB RAM SSD",13320,0.0
1012,ASUS UX534FTC-PURE14,13423,0.0
1013,Microsoft MS Srfc Pro 7+ i7/16/256 Plt DK/FI/NO/PT,13959,0.0
1014,HP EliteBook 855 G8,16590,1.0
1015,HP ZBook Firefly 14 G8 Mobile Workstation,18103,1.0
1016,HP Chromebook 11A G8,3781,0.0
1017,HP Chromebook 14 G6,3916,0.0
1018,HP Stream Pro 11 G5,4081,0.0
1019,Acer Aspire 5 A515-56-30N2,4499,0.0
1020,HP ProBook x360 11 G7,4702,0.0
1021,Acer Chromebook Spin 514,4798,0.0
1022,Microsoft MS Surface Go2 LTE m3-8100y 8/128 COMM,6698,0.0
1023,ASUS ExpertBook P2451FA-EB0091R,6994,0.0
1024,Microsoft Surface Laptop 3 Black i5 8GB 256GB,8366,0.0
1025,Microsoft Surface Laptop Go,8841,0.0
1026,Microsoft Surface Laptop 3 Platinum i5 8GB 128GB,9310,0.0
1027,Acer Swift 5 SF514-55T-56SF,9786,0.0
1028,Fujitsu LIFEBOOK U7510,10127,0.0
1029,Fujitsu LIFEBOOK U728,10432,0.0
1030,Fujitsu LIFEBOOK E449,10985,0.0
1031,HP ProBook 630 G8,11262,0.0
1032,Microsoft Surface Laptop 3 Platinum i7 16GB 256GB,11285,0.0
1033,Microsoft Surface Pro 7,11497,0.0
1034,Microsoft Surface Laptop 3 Platinum 8GB 256GB,12665,0.0
1035,Fujitsu LIFEBOOK U7511,12718,0.0
1036,Fujitsu LIFEBOOK U9310x,13414,0.0
1037,HP EliteBook 830 G7,13495,0.0
1038,HP Mobile Thin Client mt46,14028,0.0
1039,Acer Predator Triton 300 PT315-53-77FG - QHD 165 Hz & RTX3070,14499,0.0
1040,Lenovo ThinkPad P15 Gen 1,24272,1.0
1041,HP EliteBook x360 1030 G4,27692,1.0
1042,ASUS Chromebook Flip C214MA BU0280,2989,0.0
1043,Lenovo 500e Chromebook (2nd Gen),3823,0.0
1044,HP Chromebook 14 G6,4283,0.0
1045,Acer TravelMate P2 TMP214-52-506Y,5844,0.0
1046,Dell Vostro 5502,6665,0.0
1047,Fujitsu Stylistic Q5010,7233,0.0
1048,Microsoft Surface Pro 7 2019 Platinum i3 4GB 128GB,7296,0.0
1049,Fujitsu LIFEBOOK E5410,9466,0.0
1050,Acer TravelMate X3 TMX3410-M-52M7,9558,0.0
1051,Microsoft Surface Laptop 3 Platinum i5 8GB 256GB,11786,0.0
1052,HP Mobile Thin Client mt46,11910,0.0
1053,Microsoft Surface Pro X,12599,0.0
1054,Fujitsu LIFEBOOK U938,13844,0.0
1055,Razer Book 13,13999,0.0
1056,Lenovo ThinkPad T14s Gen 2,15614,0.0
1057,Lenovo ThinkPad T15 Gen 1,15877,0.0
1058,HP EliteBook x360 830 G7,16147,0.0
1059,Fujitsu LIFEBOOK U9310,17005,1.0
1060,Fujitsu CELSIUS H7510,18216,1.0
1061,Fujitsu LIFEBOOK U9310x,19147,1.0
1062,Microsoft Surface Book 3 (English Layout Keyboard),19707,1.0
1063,Razer Blade Pro 17 - FHD 360 Hz with RTX 3060,20495,1.0
1064,"Microsoft Surface Book 3 15"" I7/16/512/GTX1660T",25030,1.0
1065,Acer ConceptD 7 Pro CN715-71P-75QQ,27999,1.0
1066,HP Chromebook 14 G6,3608,0.0
1067,Acer TravelMate Spin B1 B118-RN-P43Q,3868,0.0
1068,ASUS VivoBook 14,4788,0.0
1069,HP Stream Pro 11 G5,4928,0.0
1070,Lenovo IdeaPad Gaming 3-15IMH,6999,0.0
1071,Lenovo ThinkPad E14 (English Keyboard),7068,0.0
1072,Microsoft Surface Laptop 3 (English Layout Keyboard),9224,0.0
1073,Fujitsu LIFEBOOK U7311,10176,0.0
1074,Microsoft Surface Laptop 3 Platinum i5 8GB 256GB,10399,0.0
1075,Microsoft Surface Laptop 3 (English Layout Keyboard),10456,0.0
1076,ASUS *DEMO* ZenBook 14 UX425EA-PURE14,10869,0.0
1077,Microsoft Surface,11892,0.0
1078,Microsoft Surface Pro X,12599,0.0
1079,HP Mobile Thin Client mt46,14118,0.0
1080,Fujitsu LIFEBOOK U9310,14384,0.0
1081,Acer ConceptD 3 Pro CN314-72P-786X,14503,0.0
1082,HP EliteBook x360 1030 G7,16609,1.0
1083,Microsoft Surface Pro 7 2019 Platinum i7 16GB 512GB,16781,1.0
1084,"Microsoft SURFACE BOOK 3 13.5"" I7/32/512/GTX1650",22691,1.0
1085,Microsoft Surface Book,30590,2.0
1086,Lenovo 14e Chromebook,3812,0.0
1087,HP Chromebook 11A G8,3883,0.0
1088,ASUS M433IA-EB001T,6133,0.0
1089,MSI Modern 14 A10M-844NE,6213,0.0
1090,MSI Modern 15 A11M-025NE,7999,0.0
1091,Microsoft Surface Pro 7,8310,0.0
1092,Acer TravelMate X5 TMX514-51T-507P,8311,0.0
1093,Fujitsu LIFEBOOK E449,8861,0.0
1094,Fujitsu LIFEBOOK U7410,9786,0.0
1095,Microsoft Surface Laptop 3 Platinum i5 8GB 256GB,10015,0.0
1096,HP Mobile Thin Client mt46,10171,0.0
1097,Fujitsu LIFEBOOK U7411,10504,0.0
1098,HP ProBook 635 Aero G7,10903,0.0
1099,Fujitsu LIFEBOOK U9310,10926,0.0
1100,Microsoft Surface,11495,0.0
1101,"MSI - 15.6"" - Core i7",12456,0.0
1102,HP EliteBook 855 G8,12694,0.0
1103,Dell Latitude 7210 2-in-1,14441,0.0
1104,HP Elite c1030 Chromebook,14530,0.0
1105,HP Elite x2 G8,15440,0.0
1106,Microsoft Surface Laptop 2,18085,1.0
1107,Microsoft MS Srfc Pro 7+ i7/16/1TB Plt DK/FI/NO/PT,20156,1.0
1108,ASUS Chromebook Flip C214MA-BW0024,3224,0.0
1109,HP 240 G8,4910,0.0
1110,Microsoft Surface Go 2,5170,0.0
1111,Acer TravelMate P2 TMP215-52-59UK,5526,0.0
1112,Fujitsu Stylistic Q509,6663,0.0
1113,Lenovo ThinkPad E14 (English Keyboard),6994,0.0
1114,Lenovo *DEMO* ThinkPad E14,7928,0.0
1115,Acer Swift 3 SF313-53-549D,8618,0.0
1116,Fujitsu LIFEBOOK U7310,8990,0.0
1117,Acer *DEMO* Predator Helios 300 PH315-52-76NP,9583,0.0
1118,Microsoft Surface Laptop 3,10680,0.0
1119,HP ProBook 640 G8,10695,0.0
1120,Microsoft Surface Pro X,11074,0.0
1121,Fujitsu LIFEBOOK U9311,11359,0.0
1122,Fujitsu LIFEBOOK U7310,11621,0.0
1123,HP ProBook 650 G8,11743,0.0
1124,Microsoft Surface,11875,0.0
1125,ASUS *DEMO* ROG Zephyrus G14 GA401IV-HE013T,13083,0.0
1126,Lenovo ThinkPad X13 Gen 2,13095,0.0
1127,Dell *DEMO* XPS 17 9700,18852,1.0
1128,MSI WS63 7RK 688NE,19822,1.0
1129,HP *DEMO* Chromebook 11 G8,2289,0.0
1130,Acer TravelMate Spin B3 TMB311R-31-P06Z,4077,0.0
1131,Acer Chromebook Spin 513 CP513-1H,4102,0.0
1132,Lenovo ThinkPad E14 Gen 2,6831,0.0
1133,HP ProBook 450 G8,7276,0.0
1134,MSI Modern 14 B11M-029NE,7435,0.0
1135,Fujitsu Stylistic Q509,8306,0.0
1136,Fujitsu LIFEBOOK E5511,8847,0.0
1137,Fujitsu LIFEBOOK E5410,9513,0.0
1138,Microsoft Surface Laptop 3 (English Keyboard layout),10414,0.0
1139,Microsoft MS Srfc Pro 7+ LTE i5/8/128 Plt DK/FI/NO,10434,0.0
1140,HP ProBook x360 435 G7,11388,0.0
1141,HP ProBook 650 G8,12414,0.0
1142,Microsoft Surface Pro X,12787,0.0
1143,HP Mobile Thin Client mt46,13413,0.0
1144,Microsoft Surface Pro 7 2019 Platinum i7 16GB 512GB,13432,0.0
1145,HP ProBook 640 G8,13553,0.0
1146,Fujitsu LIFEBOOK U9310x,15413,0.0
1147,Lenovo ThinkPad X1 Yoga Gen 5,17012,1.0
1148,Razer *DEMO* Blade 15 Advanced - QHD 240Hz with RTX 3070,17913,1.0
1149,HP Elite c1030 Chromebook,20088,1.0
1150,HP Elite x2 G8,21108,1.0
1151,Lenovo Legion 7 15IMH05,22985,1.0
1152,Acer Aspire 5 A515-45-R68U,6449,0.0
1153,Lenovo IdeaPad Flex 5 CB 13IML05,6528,0.0
1154,Acer Chromebook Spin 513 CP513-1HL-S17G,6703,0.0
1155,Lenovo ThinkPad E14 (English Keyboard),7606,0.0
1156,Microsoft Surface Laptop Go med i5 og 256 GB SSD,8185,0.0
1157,Lenovo IdeaPad Gaming 3 15IMH05,8238,0.0
1158,Lenovo Legion 5 - Nvidia 3050TI - Corei5 10500H 6C - 512GB SSD,8299,0.0
1159,Dell Latitude 7420,9997,0.0
1160,Microsoft Surface Laptop 3 (English keyboard layout),10376,0.0
1161,Microsoft MS Srfc Pro 7+ i5/8/256 SC Plt DK/FI/NO,10862,0.0
1162,MSI Prestige 14Evo A11M-040NE,10999,0.0
1163,Fujitsu LIFEBOOK U7311,11363,0.0
1164,Microsoft Surface Pro X,11404,0.0
1165,Microsoft MS Srfc Pro 7+ i5/16/256 Plt DK/FI/NO/PT,12600,0.0
1166,HP ProBook 650 G8,12646,0.0
1167,Microsoft Surface Pro 7 2019 Platinum i7 16GB 512GB,13432,0.0
1168,HP ZBook Firefly 14 G8 Mobile Workstation,15505,0.0
1169,Lenovo ThinkPad P43s,17902,1.0
1170,HP Elite x2 G8,20174,1.0
1171,Microsoft MS Srfc Pro 7+ i7/32/1TB Plt DK/FI/NO/PT,23498,1.0
1172,Acer Aspire 5 A515-45-R9YY,6105,0.0
1173,Lenovo IdeaPad Flex 5 14ITL05,6499,0.0
1174,Microsoft Surface Laptop Go,6546,0.0
1175,HP ProBook 450 G8,7055,0.0
1176,Microsoft Surface Pro 7,7841,0.0
1177,Fujitsu LIFEBOOK E5510,8095,0.0
1178,Microsoft MS Srfc Pro 7+ i5/8/128 SC Plt DK/FI/NO,8967,0.0
1179,Fujitsu LIFEBOOK U7510,9150,0.0
1180,HP Mobile Thin Client mt46,9805,0.0
1181,HP ProBook 640 G8,10631,0.0
1182,Microsoft Surface Pro 7 2019 Platinum i7 16GB 256GB,10685,0.0
1183,HP ProBook x360 435 G8,10819,0.0
1184,Microsoft Surface Pro X,13168,0.0
1185,Microsoft Surface,13484,0.0
1186,Lenovo Yoga Slim 9 14ITU05,13999,0.0
1187,Razer *DEMO* Blade 15 Base - FHD 144Hz with RTX 2060,14166,0.0
1188,Microsoft Surface Book 3 (English layout keyboard),14238,0.0
1189,Microsoft Surface Book 3 (English Layout Keyboard),16551,1.0
1190,Lenovo ThinkPad P17 Gen 1,25184,1.0
1191,MSI GT76 9SG-001NE Titan,27095,1.0
1192,Apple MacBook Pro with Touch Bar,29991,2.0
1193,Acer Chromebook 314 C933T-C64C,3330,0.0
1194,Lenovo 500e Chromebook (2nd Gen),4066,0.0
1195,Acer Aspire 3 A317-33-P2XT,4416,0.0
1196,Acer *DEMO* Extensa 15 EX215-51KG-5947,4782,0.0
1197,Microsoft Surface Go 2,5651,0.0
1198,Microsoft Surface Pro 7 2019 Platinum i3 4GB 128GB,6534,0.0
1199,Lenovo ThinkPad E14 (English Keyboard),7272,0.0
1200,Lenovo ThinkPad E15 (English Keyboard),7383,0.0
1201,Fujitsu LIFEBOOK U7410,8776,0.0
1202,Microsoft Surface Laptop 3 Black i5 8GB 256GB,9645,0.0
1203,Acer Swift X SFX14-41G-R8A1,10499,0.0
1204,HP ProBook 635 Aero G8,10569,0.0
1205,Acer Swift X SFX14-41G-R4VH,10799,0.0
1206,Fujitsu LIFEBOOK U7411,11363,0.0
1207,Lenovo ThinkPad X1 Carbon Gen 8,16133,0.0
1208,Acer Predator Helios 300 PH315-53-72XG - Intel Core i7 & IPS 144 Hz,16449,1.0
1209,Lenovo IdeaPad 3 CB 11IGL05,2099,0.0
1210,ASUS GV301QH-K5233T - Ryzen 9 5980HS & 32 GB RAM,24899,1.0
1211,Acer Chromebook 315 CB315-3H-C9J4 - 4 GB RAM & 32 GB SSD,2499,0.0
1212,Lenovo IdeaPad 3 14ITL6,3749,0.0
1213,Acer *DEMO* Extensa 15 EX215-51KG-52FH,4347,0.0
1214,HP 15s-eq1074no - Ryzen 5 & 512 GB SSD,5699,0.0
1215,Lenovo IdeaPad Flex 5 14ALC05,5999,0.0
1216,Lenovo IdeaPad Flex 5 14ITL05,6499,0.0
1217,Acer *DEMO* Nitro 5 AN517-51-52LA,6818,0.0
1218,Acer Nitro 5 AN515-55-58M3 - Intel Core i5 & IPS 144 Hz,7028,0.0
1219,Lenovo *DEMO* IdeaPad Flex 5 14ARE05 - Ryzen 7 4700U & 16 GB RAM,7336,0.0
1220,Acer Nitro 5 AN515-55-59CQ - Intel Core i5 & IPS 144 Hz,8499,0.0
1221,Acer Nitro 5 AN517-52-56FT - Intel Core i5 & IPS 120 Hz,8558,0.0
1222,Acer Swift X SFX14-41G-R4UD,8999,0.0
1223,Microsoft Surface Pro 7 2019 Platinum i5 8GB 256GB,9084,0.0
1224,Acer Nitro 5 AN517-52-56KE - Intel Core i5 & IPS 120 Hz,9385,0.0
1225,Lenovo IdeaPad Creator 5 15IMH05,9876,0.0
1226,Fujitsu LIFEBOOK U7510,10173,0.0
1227,Acer Predator Helios 300 PH315-53-700Z - Intel Core i7 & RTX3060,13489,0.0
1228,Razer *DEMO* Blade 15 Base (2021) - 144hz FHD with RTX 3060,13632,0.0
1229,Lenovo IdeaPad 3 14ITL6,2999,0.0
1230,ASUS *DEMO* VivoBook 14 K413EA-AM756T - 256 GB SSD & 8 GB RAM,3636,0.0
1231,Dell *DEMO* Vostro 3590,4235,0.0
1232,HP 17-ca2006no,4379,0.0
1233,HP *DEMO* ProBook 455 G7 Ryzen 3 8GB 256GB,5454,0.0
1234,Lenovo IdeaPad 5 14ARE05,5781,0.0
1235,Lenovo *DEMO* IdeaPad Flex 5 14ARE05 - Ryzen 7 & 512GB SSD,6860,0.0
1236,Fujitsu LIFEBOOK E5510,9403,0.0
