HP ProBook 640 G8,10695
Microsoft Surface Pro X,11074
Fujitsu LIFEBOOK U9311,11359
Fujitsu LIFEBOOK U7310,11621
HP ProBook 650 G8,11743
Microsoft Surface,11875
ASUS *DEMO* ROG Zephyrus G14 GA401IV-HE013T,13083
Lenovo ThinkPad X13 Gen 2,13095
Dell *DEMO* XPS 17 9700,18852
MSI WS63 7RK 688NE,19822
HP *DEMO* Chromebook 11 G8,2289
Acer TravelMate Spin B3 TMB311R-31-P06Z,4077
Acer Chromebook Spin 513 CP513-1H,4102
Lenovo ThinkPad E14 Gen 2,6831
HP ProBook 450 G8,7276
MSI Modern 14 B11M-029NE,7435
Fujitsu Stylistic Q509,8306
Fujitsu LIFEBOOK E5511,8847
Fujitsu LIFEBOOK E5410,9513
Microsoft Surface Laptop 3 (English Keyboard layout),10414
Microsoft MS Srfc Pro 7+ LTE i5/8/128 Plt DK/FI/NO,10434
HP ProBook x360 435 G7,11388
HP ProBook 650 G8,12414
Microsoft Surface Pro X,12787
HP Mobile Thin Client mt46,13413
Microsoft Surface Pro 7 2019 Platinum i7 16GB 512GB,13432
HP ProBook 640 G8,13553
Fujitsu LIFEBOOK U9310x,15413
Lenovo ThinkPad X1 Yoga Gen 5,17012
Razer *DEMO* Blade 15 Advanced - QHD 240Hz with RTX 3070,17913
HP Elite c1030 Chromebook,20088
HP Elite x2 G8,21108
Lenovo Legion 7 15IMH05,22985
Acer Aspire 5 A515-45-R68U,6449
Lenovo IdeaPad Flex 5 CB 13IML05,6528
Acer Chromebook Spin 513 CP513-1HL-S17G,6703
Lenovo ThinkPad E14 (English Keyboard),7606
Microsoft Surface Laptop Go med i5 og 256 GB SSD,8185
Lenovo IdeaPad Gaming 3 15IMH05,8238
Lenovo Legion 5 - Nvidia 3050TI - Corei5 10500H 6C - 512GB SSD,8299
Dell Latitude 7420,9997
Microsoft Surface Laptop 3 (English keyboard layout),10376
Microsoft MS Srfc Pro 7+ i5/8/256 SC Plt DK/FI/NO,10862
MSI Prestige 14Evo A11M-040NE,10999
Fujitsu LIFEBOOK U7311,11363
Microsoft Surface Pro X,11404
Microsoft MS Srfc Pro 7+ i5/16/256 Plt DK/FI/NO/PT,12600
HP ProBook 650 G8,12646
Microsoft Surface Pro 7 2019 Platinum i7 16GB 512GB,13432
HP ZBook Firefly 14 G8 Mobile Workstation,15505
Lenovo ThinkPad P43s,17902
HP Elite x2 G8,20174
Microsoft MS Srfc Pro 7+ i7/32/1TB Plt DK/FI/NO/PT,23498
Acer Aspire 5 A515-45-R9YY,6105
Lenovo IdeaPad Flex 5 14ITL05,6499
Microsoft Surface Laptop Go,6546
HP ProBook 450 G8,7055
Microsoft Surface Pro 7,7841
Fujitsu LIFEBOOK E5510,8095
Microsoft MS Srfc Pro 7+ i5/8/128 SC Plt DK/FI/NO,8967
Fujitsu LIFEBOOK U7510,9150
HP Mobile Thin Client mt46,9805
HP ProBook 640 G8,10631
Microsoft Surface Pro 7 2019 Platinum i7 16GB 256GB,10685
HP ProBook x360 435 G8,10819
Microsoft Surface Pro X,13168
Microsoft Surface,13484
Lenovo Yoga Slim 9 14ITU05,13999
Razer *DEMO* Blade 15 Base - FHD 144Hz with RTX 2060,14166
Microsoft Surface Book 3 (English layout keyboard),14238
Microsoft Surface Book 3 (English Layout Keyboard),16551
Lenovo ThinkPad P17 Gen 1,25184
MSI GT76 9SG-001NE Titan,27095
Apple MacBook Pro with Touch Bar,29991
Acer Chromebook 314 C933T-C64C,3330
Lenovo 500e Chromebook (2nd Gen),4066
Acer Aspire 3 A317-33-P2XT,4416
Acer *DEMO* Extensa 15 EX215-51KG-5947,4782
Microsoft Surface Go 2,5651
Microsoft Surface Pro 7 2019 Platinum i3 4GB 128GB,6534
Lenovo ThinkPad E14 (English Keyboard),7272
Lenovo ThinkPad E15 (English Keyboard),7383
Fujitsu LIFEBOOK U7410,8776
Microsoft Surface Laptop 3 Black i5 8GB 256GB,9645
Acer Swift X SFX14-41G-R8A1,10499
HP ProBook 635 Aero G8,10569
Acer Swift X SFX14-41G-R4VH,10799
Fujitsu LIFEBOOK U7411,11363
Lenovo ThinkPad X1 Carbon Gen 8,16133
Acer Predator Helios 300 PH315-53-72XG - Intel Core i7 & IPS 144 Hz,16449
Lenovo IdeaPad 3 CB 11IGL05,2099
ASUS GV301QH-K5233T - Ryzen 9 5980HS & 32 GB RAM,24899
Acer Chromebook 315 CB315-3H-C9J4 - 4 GB RAM & 32 GB SSD,2499
Lenovo IdeaPad 3 14ITL6,3749
Acer *DEMO* Extensa 15 EX215-51KG-52FH,4347
HP 15s-eq1074no - Ryzen 5 & 512 GB SSD,5699
Lenovo IdeaPad Flex 5 14ALC05,5999
Lenovo IdeaPad Flex 5 14ITL05,6499
Acer *DEMO* Nitro 5 AN517-51-52LA,6818
Acer Nitro 5 AN515-55-58M3 - Intel Core i5 & IPS 144 Hz,7028
Lenovo *DEMO* IdeaPad Flex 5 14ARE05 - Ryzen 7 4700U & 16 GB RAM,7336
Acer Nitro 5 AN515-55-59CQ - Intel Core i5 & IPS 144 Hz,8499
Acer Nitro 5 AN517-52-56FT - Intel Core i5 & IPS 120 Hz,8558
Acer Swift X SFX14-41G-R4UD,8999
Microsoft Surface Pro 7 2019 Platinum i5 8GB 256GB,9084
Acer Nitro 5 AN517-52-56KE - Intel Core i5 & IPS 120 Hz,9385
Lenovo IdeaPad Creator 5 15IMH05,9876
Fujitsu LIFEBOOK U7510,10173
Acer Predator Helios 300 PH315-53-700Z - Intel Core i7 & RTX3060,13489
Razer *DEMO* Blade 15 Base (2021) - 144hz FHD with RTX 3060,13632
Lenovo IdeaPad 3 14ITL6,2999
ASUS *DEMO* VivoBook 14 K413EA-AM756T - 256 GB SSD & 8 GB RAM,3636
Dell *DEMO* Vostro 3590,4235
HP 17-ca2006no,4379
HP *DEMO* ProBook 455 G7 Ryzen 3 8GB 256GB,5454
Lenovo IdeaPad 5 14ARE05,5781
Lenovo *DEMO* IdeaPad Flex 5 14ARE05 - Ryzen 7 & 512GB SSD,6860
Fujitsu LIFEBOOK E5510,9403
